Year ended March,Measure,Region,Region Code,Value,Value Unit,Value Label,Null Reason,Metadata 1
2018,Regional GDP per person,Northland,Northland Region,41667,nzd,NZD per person,,Revised
2018,Regional GDP per person,Auckland,Auckland Region,66528,nzd,NZD per person,,Revised
2018,Regional GDP per person,Waikato,Waikato Region,52370,nzd,NZD per person,,Revised
2018,Regional GDP per person,Bay of Plenty,Bay of Plenty Region,51936,nzd,NZD per person,,Revised
2018,Regional GDP per person,Gisborne,Gisborne Region,41387,nzd,NZD per person,,Revised
2018,Regional GDP per person,Hawke's Bay,Hawke's Bay Region,48758,nzd,NZD per person,,Revised
2018,Regional GDP per person,Taranaki,Taranaki Region,73472,nzd,NZD per person,,Revised
2018,Regional GDP per person,Manawatū-Whanganui,Manawatu-Wanganui Region,45275,nzd,NZD per person,,Revised
2018,Regional GDP per person,Wellington,Wellington Region,70432,nzd,NZD per person,,Revised
2018,Regional GDP per person,West Coast,West Coast Region,54092,nzd,NZD per person,,Revised
2018,Regional GDP per person,Canterbury,Canterbury Region,59196,nzd,NZD per person,,Revised
2018,Regional GDP per person,Otago,Otago Region,55270,nzd,NZD per person,,Revised
2018,Regional GDP per person,Southland,Southland Region,60972,nzd,NZD per person,,Revised
2018,Regional GDP per person,Marlborough,Marlborough Region,63440,nzd,NZD per person,,Revised
2018,Regional GDP per person,"Nelson, Tasman","Tasman, Nelson",49883,nzd,NZD per person,,Revised
2018,Regional GDP per person,North Island,Total North Island,60487,nzd,NZD per person,,Revised
2018,Regional GDP per person,South Island,Total South Island,57719,nzd,NZD per person,,Revised
2018,Regional GDP per person,New Zealand,Total New Zealand,59839,nzd,NZD per person,,Revised
2019,Regional GDP per person,Northland,Northland Region,42140,nzd,NZD per person,,Revised
2019,Regional GDP per person,Auckland,Auckland Region,69146,nzd,NZD per person,,Revised
2019,Regional GDP per person,Waikato,Waikato Region,55076,nzd,NZD per person,,Revised
2019,Regional GDP per person,Bay of Plenty,Bay of Plenty Region,54400,nzd,NZD per person,,Revised
2019,Regional GDP per person,Gisborne,Gisborne Region,44182,nzd,NZD per person,,Revised
2019,Regional GDP per person,Hawke's Bay,Hawke's Bay Region,49824,nzd,NZD per person,,Revised
2019,Regional GDP per person,Taranaki,Taranaki Region,73500,nzd,NZD per person,,Revised
2019,Regional GDP per person,Manawatū-Whanganui,Manawatu-Wanganui Region,47457,nzd,NZD per person,,Revised
2019,Regional GDP per person,Wellington,Wellington Region,72056,nzd,NZD per person,,Revised
2019,Regional GDP per person,West Coast,West Coast Region,56511,nzd,NZD per person,,Revised
2019,Regional GDP per person,Canterbury,Canterbury Region,61060,nzd,NZD per person,,Revised
2019,Regional GDP per person,Otago,Otago Region,57226,nzd,NZD per person,,Revised
2019,Regional GDP per person,Southland,Southland Region,63655,nzd,NZD per person,,Revised
2019,Regional GDP per person,Marlborough,Marlborough Region,66134,nzd,NZD per person,,Revised
2019,Regional GDP per person,"Nelson, Tasman","Tasman, Nelson",52330,nzd,NZD per person,,Revised
2019,Regional GDP per person,North Island,Total North Island,62662,nzd,NZD per person,,Revised
2019,Regional GDP per person,South Island,Total South Island,59774,nzd,NZD per person,,Revised
2019,Regional GDP per person,New Zealand,Total New Zealand,61987,nzd,NZD per person,,Revised
2020,Regional GDP per person,Northland,Northland Region,43733,nzd,NZD per person,,Revised
2020,Regional GDP per person,Auckland,Auckland Region,71258,nzd,NZD per person,,Revised
2020,Regional GDP per person,Waikato,Waikato Region,57760,nzd,NZD per person,,Revised
2020,Regional GDP per person,Bay of Plenty,Bay of Plenty Region,56307,nzd,NZD per person,,Revised
2020,Regional GDP per person,Gisborne,Gisborne Region,44750,nzd,NZD per person,,Revised
2020,Regional GDP per person,Hawke's Bay,Hawke's Bay Region,51676,nzd,NZD per person,,Revised
2020,Regional GDP per person,Taranaki,Taranaki Region,75874,nzd,NZD per person,,Revised
2020,Regional GDP per person,Manawatū-Whanganui,Manawatu-Wanganui Region,49085,nzd,NZD per person,,Revised
2020,Regional GDP per person,Wellington,Wellington Region,76052,nzd,NZD per person,,Revised
2020,Regional GDP per person,West Coast,West Coast Region,56900,nzd,NZD per person,,Revised
2020,Regional GDP per person,Canterbury,Canterbury Region,63619,nzd,NZD per person,,Revised
2020,Regional GDP per person,Otago,Otago Region,59071,nzd,NZD per person,,Revised
2020,Regional GDP per person,Southland,Southland Region,65023,nzd,NZD per person,,Revised
2020,Regional GDP per person,Marlborough,Marlborough Region,67299,nzd,NZD per person,,Revised
2020,Regional GDP per person,"Nelson, Tasman","Tasman, Nelson",53835,nzd,NZD per person,,Revised
2020,Regional GDP per person,North Island,Total North Island,64994,nzd,NZD per person,,Revised
2020,Regional GDP per person,South Island,Total South Island,61860,nzd,NZD per person,,Revised
2020,Regional GDP per person,New Zealand,Total New Zealand,64262,nzd,NZD per person,,Revised
2021,Regional GDP per person,Northland,Northland Region,43931,nzd,NZD per person,,Provisional
2021,Regional GDP per person,Auckland,Auckland Region,70952,nzd,NZD per person,,Provisional
2021,Regional GDP per person,Waikato,Waikato Region,58056,nzd,NZD per person,,Provisional
2021,Regional GDP per person,Bay of Plenty,Bay of Plenty Region,56686,nzd,NZD per person,,Provisional
2021,Regional GDP per person,Gisborne,Gisborne Region,45545,nzd,NZD per person,,Provisional
2021,Regional GDP per person,Hawke's Bay,Hawke's Bay Region,51335,nzd,NZD per person,,Provisional
2021,Regional GDP per person,Taranaki,Taranaki Region,70626,nzd,NZD per person,,Provisional
2021,Regional GDP per person,Manawatū-Whanganui,Manawatu-Wanganui Region,49932,nzd,NZD per person,,Provisional
2021,Regional GDP per person,Wellington,Wellington Region,75319,nzd,NZD per person,,Provisional
2021,Regional GDP per person,West Coast,West Coast Region,57652,nzd,NZD per person,,Provisional
2021,Regional GDP per person,Canterbury,Canterbury Region,63523,nzd,NZD per person,,Provisional
2021,Regional GDP per person,Otago,Otago Region,57016,nzd,NZD per person,,Provisional
2021,Regional GDP per person,Southland,Southland Region,65468,nzd,NZD per person,,Provisional
2021,Regional GDP per person,Marlborough,Marlborough Region,68457,nzd,NZD per person,,Provisional
2021,Regional GDP per person,"Nelson, Tasman","Tasman, Nelson",54490,nzd,NZD per person,,Provisional
2021,Regional GDP per person,North Island,Total North Island,64687,nzd,NZD per person,,Provisional
2021,Regional GDP per person,South Island,Total South Island,61552,nzd,NZD per person,,Provisional
2021,Regional GDP per person,New Zealand,Total New Zealand,63955,nzd,NZD per person,,Provisional
